0 0 4/21 0 23/42 43/42 11/7 43/84 73/42 71/42 43/21 75/28 221/84 62/21 68/21 0
0 0 6/29 0 13/29 27/29 43/29 12/29 45/29 46/29 56/29 151/58 167/58 78/29 85/29 0
0 0 3/17 0 19/34 35/34 27/17 9/17 53/34 61/34 36/17 83/34 39/17 189/68 48/17 0
0 0 5/29 0 15/29 28/29 3/2 14/29 44/29 99/58 2 73/29 73/29 161/58 159/58 0
0 0 1/5 0 3/5 13/12 791/480 23/40 13/8 9/5 43/20 12/5 43/20 45/16 109/40 0
0 0 1/5 0 4/7 109/105 19/12 19/35 8/5 121/70 72/35 86/35 81/35 197/70 37/14 0
0 0 9/26 0 3/13 11/26 12/13 5/26 6/13 31/26 51/26 25/26 45/26 41/26 33/13 0
0 0 7/22 0 5/22 9/22 19/22 2/11 5/11 25/22 41/22 19/22 41/22 17/11 5/2 0
0 0 1/3 0 1/4 11/24 11/12 5/24 1/2 7/6 2 11/12 17/12 5/3 19/8 0
0 0 3/10 0 1/4 9/20 17/20 1/5 1/2 11/10 19/10 4/5 3/2 33/20 23/10 0
0 0 11/30 0 4/15 1/2 1 7/30 8/15 37/30 61/30 7/6 3/2 28/15 71/30 0
0 0 9/26 0 7/26 1/2 25/26 3/13 7/13 31/26 51/26 29/26 41/26 49/26 30/13 0
0 0 2/9 0 8/27 11/27 20/27 1/9 16/27 28/27 43/27 32/27 47/27 37/27 20/9 0
0 0 4/19 0 5/19 7/19 13/19 2/19 10/19 18/19 27/19 20/19 37/19 24/19 40/19 0
0 0 4/19 0 5/19 7/19 13/19 2/19 10/19 18/19 30/19 21/19 25/19 25/19 36/19 0
0 0 2/13 0 3/13 4/13 7/13 1/13 6/13 10/13 16/13 12/13 18/13 15/13 20/13 0
0 0 2/7 0 5/21 8/21 17/21 1/7 10/21 22/21 5/3 29/21 31/21 34/21 41/21 0
0 0 4/17 0 4/17 6/17 12/17 2/17 8/17 16/17 25/17 23/17 27/17 27/17 30/17 0
0 0 11/28 0 3/14 25/56 55/56 5/28 1/2 71/56 67/28 27/28 89/56 93/56 69/28 0
0 0 11/30 0 7/30 9/20 11/12 1/5 17/30 79/60 8/3 9/10 39/20 37/20 79/30 0
0 0 5/11 0 1/4 145/264 301/264 5/22 53/88 46/33 677/264 115/88 221/132 535/264 331/132 0
0 0 20/47 0 13/47 157/282 307/282 12/47 63/94 202/141 773/282 119/94 269/141 305/141 370/141 0
0 0 7/27 0 1/3 4/9 22/27 7/54 37/54 65/54 59/27 73/54 44/27 44/27 61/27 0
0 0 4/19 0 4/19 6/19 12/19 2/19 12/19 20/19 37/19 22/19 33/19 29/19 2 0
0 0 11/34 0 5/17 15/34 31/34 11/68 45/68 89/68 81/34 115/68 31/17 69/34 81/34 0
0 0 2/7 0 3/14 5/14 11/14 1/7 9/14 17/14 9/4 23/14 27/14 57/28 9/4 0
0 0 9/26 0 9/26 1/2 31/26 4/13 19/26 31/26 25/13 25/26 22/13 41/26 5/2 0
0 0 7/22 0 7/22 5/11 12/11 3/11 15/22 12/11 39/22 19/22 20/11 3/2 53/22 0
0 0 3/10 0 2/5 8/15 37/30 11/30 13/15 6/5 31/15 31/30 41/30 11/6 71/30 0
0 0 7/25 0 9/25 12/25 28/25 8/25 4/5 27/25 48/25 23/25 36/25 44/25 56/25 0
0 0 11/32 0 13/32 19/32 41/32 3/8 27/32 41/32 67/32 39/32 83/64 127/64 71/32 0
0 0 9/28 0 11/28 4/7 17/14 5/14 23/28 17/14 2 33/28 11/8 111/56 15/7 0
0 0 9/35 0 13/35 16/35 71/70 13/70 59/70 11/10 61/35 87/70 9/5 53/35 169/70 0
0 0 5/23 0 7/23 9/23 21/23 4/23 17/23 1 36/23 25/23 47/23 32/23 53/23 0
0 0 1/4 0 11/32 13/32 67/64 13/64 55/64 67/64 59/32 79/64 45/32 25/16 137/64 0
0 0 1/5 0 1/4 3/10 17/20 3/20 7/10 17/20 3/2 1 29/20 27/20 7/4 0
0 0 7/24 0 1/3 11/24 13/12 1/4 3/4 9/8 43/24 4/3 31/24 41/24 15/8 0
0 0 1/4 0 3/10 2/5 19/20 1/5 7/10 1 8/5 13/10 7/5 33/20 17/10 0
0 0 5/13 0 4/13 25/52 61/52 7/26 19/26 16/13 119/52 25/26 17/13 85/52 113/52 0
0 0 9/25 0 7/25 21/50 51/50 6/25 18/25 29/25 23/10 22/25 38/25 83/50 107/50 0
0 0 3/7 0 8/21 157/252 85/63 5/14 25/28 121/84 319/126 113/84 367/252 535/252 593/252 0
0 0 17/42 0 8/21 151/252 79/63 5/14 11/12 17/12 23/9 37/28 403/252 275/126 593/252 0
0 0 8/29 0 10/29 13/29 1 11/58 49/58 69/58 62/29 73/58 41/29 47/29 61/29 0
0 0 5/21 0 5/21 1/3 17/21 1/7 16/21 22/21 40/21 23/21 32/21 32/21 13/7 0
0 0 6/17 0 6/17 1/2 39/34 1/4 59/68 91/68 79/34 105/68 53/34 2 75/34 0
0 0 9/29 0 8/29 12/29 1 6/29 24/29 36/29 64/29 44/29 49/29 2 61/29 0
0 0 7/17 0 5/17 13/34 47/34 9/34 45/68 5/4 155/68 55/68 125/68 43/34 87/34 0
0 0 5/13 0 7/26 9/26 33/26 3/13 8/13 15/13 55/26 19/26 27/13 31/26 5/2 0
0 0 11/29 0 9/29 11/29 39/29 8/29 21/29 35/29 64/29 24/29 39/29 39/29 64/29 0
0 0 7/20 0 1/4 3/10 23/20 1/5 5/8 41/40 77/40 27/40 59/40 6/5 39/20 0
0 0 18/53 0 37/106 43/106 67/53 10/53 42/53 64/53 225/106 57/53 97/53 143/106 134/53 0
0 0 9/32 0 9/32 11/32 37/32 3/16 23/32 9/8 63/32 31/32 9/4 41/32 81/32 0
0 0 15/44 0 31/88 35/88 57/44 9/44 37/44 105/88 24/11 97/88 125/88 125/88 25/11 0
0 0 6/23 0 6/23 7/23 25/23 4/23 17/23 47/46 85/46 43/46 75/46 30/23 45/23 0
0 0 7/16 0 1/4 23/64 83/64 7/32 21/32 5/4 153/64 13/16 11/8 85/64 139/64 0
0 0 11/26 0 5/26 15/52 57/52 2/13 31/52 59/52 59/26 37/52 81/52 67/52 105/52 0
0 0 17/45 0 31/90 37/90 113/90 8/45 4/5 19/15 107/45 97/90 127/90 127/90 199/90 0
0 0 8/27 0 2/9 8/27 1 4/27 20/27 61/54 115/54 53/54 89/54 38/27 2 0
0 0 6/13 0 17/39 7/13 17/13 16/39 38/39 4/3 24/13 7/6 131/78 25/13 205/78 0
0 0 7/16 0 13/32 1/2 79/64 3/8 15/16 81/64 7/4 35/32 59/32 121/64 167/64 0
0 0 5/12 0 4/9 19/36 95/72 5/12 37/36 95/72 17/9 7/6 49/36 145/72 22/9 0
0 0 11/28 0 11/28 13/28 17/14 5/14 27/28 17/14 7/4 59/56 83/56 55/28 33/14 0
0 0 5/11 0 21/44 13/22 119/88 5/11 23/22 61/44 83/44 61/44 117/88 97/44 51/22 0
0 0 16/37 0 17/37 21/37 48/37 16/37 38/37 99/74 67/37 101/74 53/37 165/74 84/37 0
0 0 2/5 0 9/25 21/50 57/50 1/4 26/25 5/4 42/25 38/25 99/50 189/100 66/25 0
0 0 6/17 0 11/34 13/34 18/17 4/17 1 41/34 27/17 49/34 9/4 63/34 179/68 0
0 0 15/38 0 7/19 8/19 91/76 21/76 39/38 23/19 67/38 105/76 111/76 35/19 43/19 0
0 0 8/25 0 7/25 8/25 51/50 1/5 24/25 11/10 39/25 13/10 41/25 89/50 52/25 0
0 0 5/12 0 7/18 17/36 29/24 1/3 1 31/24 7/4 14/9 103/72 37/18 77/36 0
0 0 11/29 0 10/29 12/29 32/29 8/29 28/29 35/29 47/29 91/58 46/29 119/58 59/29 0
0 0 25/48 0 1/3 19/48 133/96 5/16 25/32 121/96 197/96 11/12 41/24 23/16 713/288 0
0 0 1/2 0 11/36 13/36 47/36 5/18 3/4 259/216 35/18 31/36 53/27 101/72 535/216 0
0 0 19/39 0 1/3 5/13 53/39 4/13 32/39 289/234 79/39 12/13 50/39 3/2 256/117 0
0 0 6/13 0 7/26 4/13 63/52 3/13 3/4 173/156 95/52 21/26 113/78 37/26 79/39 0
0 0 34/73 0 143/438 161/438 563/438 16/73 781/876 541/438 845/438 271/219 815/438 683/438 1115/438 0
0 0 2/5 0 13/45 1/3 6/5 2/9 8/9 164/135 83/45 11/9 619/270 8/5 143/54 0
0 0 26/55 0 113/330 25/66 4/3 13/55 589/660 401/330 328/165 38/33 91/66 23/15 731/330 0
0 0 11/30 0 4/15 3/10 23/20 1/5 9/10 103/90 107/60 7/6 307/180 97/60 191/90 0
0 0 7/17 0 7/17 13/17 21/17 6/17 16/17 26/17 37/17 13/17 24/17 33/17 46/17 0
0 0 3/8 0 3/8 11/16 9/8 5/16 7/8 23/16 33/16 11/16 3/2 15/8 21/8 0
0 0 7/17 0 7/17 13/17 21/17 6/17 16/17 26/17 39/17 13/17 22/17 35/17 46/17 0
0 0 3/8 0 3/8 11/16 9/8 5/16 7/8 23/16 35/16 11/16 11/8 2 21/8 0
0 0 4/9 0 4/9 5/6 4/3 7/18 1 29/18 7/3 5/6 23/18 13/6 49/18 0
0 0 7/17 0 7/17 13/17 21/17 6/17 16/17 26/17 38/17 13/17 23/17 36/17 45/17 0
0 0 1/2 0 7/20 31/40 53/40 3/10 7/8 31/20 51/20 7/10 53/40 15/8 13/5 0
0 0 6/13 0 9/26 37/52 63/52 4/13 49/52 21/13 38/13 19/26 95/52 111/52 37/13 0
0 0 16/27 0 10/27 145/162 247/162 1/3 73/81 265/162 145/54 41/54 103/81 319/162 23/9 0
0 0 9/17 0 13/34 169/204 283/204 6/17 50/51 343/204 201/68 55/68 86/51 112/51 47/17 0
0 0 8/23 0 11/23 17/23 34/23 10/23 27/23 35/23 53/23 22/23 40/23 48/23 3 0
0 0 1/3 0 3/7 2/3 29/21 8/21 23/21 10/7 46/21 6/7 38/21 2 61/21 0
0 0 1/3 0 1/2 11/15 8/5 7/15 19/15 47/30 77/30 31/30 3/2 7/3 44/15 0
0 0 1/3 0 4/9 2/3 41/27 11/27 32/27 40/27 67/27 25/27 14/9 61/27 77/27 0
0 0 9/25 0 13/25 4/5 39/25 12/25 31/25 8/5 62/25 26/25 61/50 117/50 66/25 0
0 0 8/23 0 11/23 17/23 34/23 10/23 27/23 35/23 55/23 22/23 59/46 105/46 59/23 0
0 0 5/12 0 5/12 35/48 71/48 3/8 53/48 73/48 41/16 7/8 29/24 97/48 119/48 0
0 0 11/27 0 10/27 35/54 71/54 1/3 59/54 3/2 145/54 22/27 41/27 113/54 137/54 0
0 0 15/32 0 15/32 163/192 155/96 7/16 7/6 157/96 43/16 63/64 233/192 421/192 161/64 0
0 0 4/9 0 4/9 169/216 79/54 5/12 127/108 175/108 25/9 23/24 317/216 245/108 185/72 0
0 0 8/19 0 15/38 23/38 77/38 7/19 85/76 141/76 251/76 63/76 173/76 36/19 137/38 0
0 0 2/5 0 11/30 17/30 28/15 1/3 16/15 26/15 46/15 23/30 37/15 11/6 7/2 0
0 0 2/5 0 2/5 3/5 68/35 13/35 41/35 62/35 22/7 6/7 12/7 2 111/35 0
0 0 5/13 0 9/26 7/13 45/26 4/13 57/52 83/52 147/52 3/4 93/52 25/13 38/13 0
0 0 17/37 0 13/37 45/74 141/74 12/37 81/74 67/37 243/74 29/37 61/37 141/74 225/74 0
0 0 5/11 0 10/33 37/66 107/66 3/11 35/33 37/22 34/11 47/66 119/66 127/66 17/6 0
0 0 17/37 0 41/74 28/37 117/74 39/74 52/37 62/37 81/37 44/37 63/37 91/37 115/37 0
0 0 5/11 0 1/2 23/33 50/33 31/66 4/3 53/33 70/33 12/11 59/33 79/33 101/33 0
0 0 17/39 0 41/78 28/39 64/39 1/2 55/39 5/3 7/3 15/13 19/13 98/39 116/39 0
0 0 15/34 0 31/68 11/17 107/68 29/68 45/34 27/17 77/34 35/34 26/17 83/34 99/34 0
0 0 17/37 0 41/74 28/37 117/74 39/74 52/37 62/37 81/37 44/37 93/74 187/74 101/37 0
0 0 5/11 0 1/2 23/33 50/33 31/66 4/3 53/33 70/33 12/11 29/22 163/66 8/3 0
0 0 27/53 0 45/106 32/53 101/53 43/106 127/106 189/106 305/106 99/106 215/106 107/53 532/159 0
0 0 1/2 0 11/28 4/7 151/84 31/84 7/6 215/126 19/7 37/42 139/63 2 208/63 0
0 0 23/47 0 39/94 28/47 175/94 37/94 58/47 245/141 132/47 44/47 74/47 99/47 427/141 0
0 0 17/35 0 5/14 19/35 12/7 23/70 83/70 341/210 181/70 59/70 349/210 73/35 302/105 0
0 0 3/10 0 1/2 3/4 13/10 9/20 11/10 5/4 37/20 11/10 17/10 19/10 53/20 0
0 0 5/18 0 4/9 2/3 7/6 7/18 1 10/9 5/3 1 16/9 16/9 5/2 0
0 0 3/10 0 1/2 11/15 4/3 7/15 7/6 6/5 61/30 6/5 41/30 32/15 73/30 0
0 0 8/27 0 4/9 2/3 11/9 11/27 29/27 29/27 17/9 10/9 38/27 55/27 62/27 0
0 0 9/28 0 15/28 23/28 39/28 1/2 33/28 37/28 59/28 37/28 67/56 127/56 9/4 0
0 0 4/13 0 1/2 10/13 17/13 6/13 29/26 16/13 2 33/26 5/4 115/52 28/13 0
0 0 5/18 0 4/9 23/36 9/8 1/4 10/9 9/8 61/36 13/9 17/9 65/36 187/72 0
0 0 6/23 0 8/23 13/23 24/23 5/23 22/23 1 35/23 28/23 48/23 37/23 56/23 0
0 0 14/41 0 16/41 26/41 101/82 11/41 46/41 87/82 78/41 60/41 62/41 78/41 189/82 0
0 0 1/3 0 8/27 5/9 10/9 2/9 26/27 8/9 44/27 11/9 40/27 46/27 52/27 0
0 0 1/3 0 5/12 17/24 5/4 1/3 13/12 9/8 11/6 17/12 29/24 47/24 15/8 0
0 0 7/22 0 4/11 7/11 25/22 3/11 1 1 37/22 15/11 14/11 41/22 19/11 0
0 0 6/19 0 9/19 14/19 24/19 8/19 21/19 24/19 43/19 21/19 22/19 37/19 41/19 0
0 0 5/19 0 8/19 12/19 20/19 7/19 20/19 22/19 42/19 20/19 26/19 37/19 40/19 0
0 0 11/30 0 17/30 9/10 89/60 8/15 77/60 31/20 51/20 29/20 79/60 73/30 12/5 0
0 0 10/31 0 17/31 26/31 83/62 16/31 79/62 3/2 157/62 89/62 91/62 153/62 74/31 0
0 0 7/26 0 5/13 8/13 14/13 1/4 55/52 59/52 55/26 69/52 17/13 23/13 53/26 0
0 0 1/4 0 3/10 1/2 9/10 1/5 19/20 1 37/20 23/20 27/20 33/20 7/4 0
0 0 4/13 0 6/13 19/26 16/13 19/52 61/52 69/52 57/26 79/52 35/26 55/26 27/13 0
0 0 7/24 0 3/8 5/8 13/12 7/24 13/12 29/24 25/12 35/24 35/24 49/24 47/24 0
0 0 11/29 0 18/29 23/29 42/29 17/29 41/29 44/29 55/29 41/29 52/29 70/29 86/29 0
0 0 9/25 0 14/25 18/25 67/50 13/25 33/25 7/5 44/25 33/25 48/25 58/25 72/25 0
0 0 11/31 0 18/31 23/31 89/62 17/31 43/31 44/31 59/31 43/31 45/31 75/31 83/31 0
0 0 9/26 0 1/2 17/26 17/13 6/13 33/26 33/26 45/26 33/26 20/13 30/13 33/13 0
0 0 13/34 0 11/17 14/17 101/68 21/34 49/34 53/34 33/17 27/17 91/68 179/68 43/17 0
0 0 11/30 0 3/5 23/30 7/5 17/30 41/30 22/15 11/6 23/15 17/12 31/12 73/30 0
0 0 19/50 0 23/50 3/5 5/4 17/50 137/100 67/50 17/10 91/50 107/50 23/10 59/20 0
0 0 11/32 0 3/8 17/32 37/32 9/32 39/32 5/4 51/32 51/32 75/32 67/32 45/16 0
0 0 17/43 0 20/43 27/43 57/43 16/43 117/86 55/43 76/43 73/43 71/43 98/43 111/43 0
0 0 5/14 0 9/28 1/2 65/56 1/4 8/7 31/28 11/7 10/7 47/28 2 31/14 0
0 0 11/30 0 1/2 2/3 79/60 13/30 4/3 7/5 53/30 17/10 43/30 71/30 34/15 0
0 0 9/26 0 11/26 15/26 31/26 9/26 16/13 33/26 21/13 43/26 20/13 59/26 55/26 0
0 0 3/8 0 7/12 11/12 73/48 13/24 21/16 11/8 33/16 67/48 25/24 107/48 2 0
0 0 4/11 0 6/11 19/22 63/44 1/2 5/4 14/11 85/44 59/44 12/11 95/44 41/22 0
0 0 11/27 0 13/27 23/27 79/54 11/27 11/9 34/27 107/54 79/54 7/6 56/27 17/9 0
0 0 2/5 0 11/25 4/5 69/50 9/25 29/25 29/25 93/50 71/50 61/50 2 44/25 0
0 0 13/32 0 19/32 31/32 25/16 9/16 11/8 101/64 79/32 3/2 39/32 39/16 9/4 0
0 0 3/8 0 9/16 29/32 23/16 17/32 43/32 97/64 77/32 47/32 21/16 155/64 35/16 0
0 0 3/8 0 1/2 27/32 89/64 27/64 81/64 89/64 143/64 49/32 81/64 35/16 65/32 0
0 0 11/30 0 13/30 23/30 77/60 11/30 6/5 13/10 43/20 89/60 27/20 32/15 29/15 0
0 0 7/17 0 12/17 31/34 215/136 23/34 107/68 109/68 2 115/68 21/17 181/68 40/17 0
0 0 2/5 0 2/3 13/15 181/120 19/30 91/60 91/60 19/10 33/20 13/10 157/60 67/30 0
0 0 5/12 0 7/12 29/36 71/48 19/36 53/36 107/72 17/9 127/72 11/8 5/2 9/4 0
0 0 13/32 0 17/32 3/4 179/128 15/32 45/32 89/64 57/32 111/64 93/64 39/16 17/8 0
0 0 3/8 0 1/2 5/6 37/24 11/24 61/48 3/2 9/4 25/24 43/24 13/6 73/24 0
0 0 4/11 0 5/11 17/22 16/11 9/22 53/44 31/22 47/22 21/22 41/22 23/11 65/22 0
0 0 15/37 0 18/37 31/37 61/37 17/37 97/74 54/37 181/74 40/37 53/37 86/37 103/37 0
0 0 7/17 0 15/34 27/34 27/17 7/17 5/4 47/34 161/68 1 25/17 77/34 46/17 0
0 0 12/29 0 15/29 26/29 47/29 14/29 38/29 44/29 141/58 32/29 67/58 137/58 73/29 0
0 0 11/27 0 13/27 23/27 14/9 4/9 34/27 13/9 127/54 28/27 65/54 125/54 22/9 0
0 0 5/12 0 11/24 5/6 37/24 5/12 5/4 73/48 125/48 1 19/16 13/6 119/48 0
0 0 5/13 0 11/26 10/13 18/13 5/13 33/26 79/52 141/52 25/26 77/52 59/26 133/52 0
0 0 14/31 0 16/31 29/31 103/62 15/31 245/186 154/93 254/93 69/62 113/93 73/31 475/186 0
0 0 7/17 0 1/2 15/17 103/68 8/17 275/204 169/102 287/102 75/68 149/102 167/68 535/204 0
0 0 17/37 0 43/74 31/37 121/74 41/74 3/2 125/74 81/37 47/37 131/74 189/74 118/37 0
0 0 5/11 0 35/66 26/33 52/33 1/2 95/66 107/66 70/33 13/11 41/22 5/2 104/33 0
0 0 19/42 0 15/28 17/21 71/42 43/84 31/21 137/84 16/7 17/14 31/21 215/84 83/28 0
0 0 17/37 0 35/74 28/37 121/74 33/74 52/37 115/74 82/37 41/37 57/37 5/2 215/74 0
0 0 17/37 0 43/74 31/37 121/74 41/74 3/2 125/74 81/37 47/37 93/74 97/37 203/74 0
0 0 5/11 0 35/66 26/33 52/33 1/2 95/66 107/66 70/33 13/11 29/22 85/33 59/22 0
0 0 13/28 0 1/2 13/14 93/56 13/28 221/168 41/28 16/7 61/56 41/42 367/168 61/28 0
0 0 6/13 0 6/13 23/26 83/52 11/26 197/156 18/13 57/26 53/52 79/78 331/156 27/13 0
0 0 1/2 0 1/2 35/36 61/36 17/36 283/216 691/432 139/54 10/9 13/12 121/54 62/27 0
0 0 9/19 0 9/19 35/38 30/19 17/38 301/228 727/456 299/114 41/38 24/19 523/228 7/3 0
0 0 19/39 0 47/78 35/39 263/156 15/26 181/117 5/3 85/39 103/78 133/117 23/9 5/2 0
0 0 17/35 0 39/70 6/7 229/140 37/70 157/105 8/5 74/35 87/70 124/105 263/105 169/70 0
0 0 11/29 0 19/29 25/29 39/29 18/29 45/29 45/29 47/29 45/29 47/29 153/58 83/29 0
0 0 9/25 0 3/5 4/5 63/50 14/25 37/25 73/50 38/25 37/25 44/25 129/50 141/50 0
0 0 5/13 0 8/13 11/13 69/52 15/26 20/13 77/52 41/26 20/13 18/13 139/52 35/13 0
0 0 4/11 0 6/11 17/22 27/22 1/2 16/11 15/11 16/11 16/11 3/2 115/44 115/44 0
0 0 13/34 0 23/34 15/17 93/68 11/17 53/34 107/68 28/17 115/68 11/8 381/136 89/34 0
0 0 11/30 0 19/30 5/6 13/10 3/5 3/2 3/2 47/30 33/20 35/24 111/40 51/20 0
0 0 19/50 0 13/25 37/50 31/25 43/100 83/50 3/2 38/25 221/100 231/100 141/50 319/100 0
0 0 13/34 0 15/34 23/34 20/17 6/17 3/2 24/17 49/34 67/34 165/68 44/17 205/68 0
0 0 2/5 0 19/35 4/5 13/10 33/70 58/35 101/70 54/35 143/70 25/14 14/5 197/70 0
0 0 2/5 0 2/5 17/25 59/50 8/25 36/25 13/10 7/5 9/5 91/50 63/25 5/2 0
0 0 12/31 0 17/31 24/31 79/62 15/31 48/31 3/2 48/31 121/62 50/31 169/62 157/62 0
0 0 10/27 0 13/27 19/27 32/27 11/27 40/27 38/27 13/9 35/18 47/27 145/54 22/9 0
0 0 7/17 0 25/34 33/34 201/136 12/17 115/68 83/51 59/34 61/34 175/136 387/136 42/17 0
0 0 2/5 0 7/10 14/15 57/40 2/3 33/20 281/180 5/3 53/30 163/120 113/40 143/60 0
0 0 16/37 0 23/37 33/37 211/148 21/37 61/37 347/222 62/37 73/37 113/74 207/74 183/74 0
0 0 14/33 0 19/33 28/33 181/132 17/33 53/33 148/99 53/33 65/33 107/66 61/22 79/33 0
0 0 17/37 0 45/74 33/37 109/74 43/74 117/74 123/74 67/37 51/37 113/74 99/37 109/37 0
0 0 5/11 0 37/66 28/33 47/33 35/66 101/66 53/33 58/33 43/33 107/66 29/11 193/66 0
0 0 17/35 0 39/70 31/35 52/35 37/70 54/35 8/5 9/5 46/35 46/35 93/35 39/14 0
0 0 15/31 0 1/2 26/31 89/62 29/62 46/31 95/62 54/31 38/31 43/31 81/31 85/31 0
0 0 17/37 0 45/74 33/37 109/74 43/74 117/74 123/74 67/37 51/37 189/148 405/148 102/37 0
0 0 5/11 0 37/66 28/33 47/33 35/66 101/66 53/33 58/33 43/33 59/44 119/44 179/66 0
0 0 19/39 0 49/78 37/39 241/156 47/78 190/117 193/117 24/13 37/26 547/468 1253/468 33/13 0
0 0 17/35 0 41/70 32/35 211/140 39/70 166/105 67/42 9/5 19/14 73/60 1109/420 173/70 0
0 0 8/33 0 8/33 4/11 8/11 4/33 16/33 32/33 53/33 89/66 2 41/33 71/33 0
0 0 1/4 0 5/24 1/3 17/24 1/8 5/12 11/12 3/2 4/3 55/24 7/6 25/12 0
0 0 1/4 0 5/24 1/3 17/24 1/8 5/12 11/12 5/3 65/48 7/4 29/24 23/12 0
0 0 4/17 0 3/17 5/17 11/17 2/17 6/17 14/17 25/17 23/17 2 19/17 29/17 0
0 0 1/3 0 5/24 3/8 7/8 1/6 5/12 13/12 43/24 13/8 15/8 19/12 49/24 0
0 0 3/10 0 1/5 7/20 4/5 3/20 2/5 1 33/20 33/20 41/20 31/20 19/10 0
0 0 5/18 0 11/36 7/18 3/4 13/72 41/72 9/8 79/36 119/72 73/36 55/36 20/9 0
0 0 6/23 0 5/23 7/23 15/23 4/23 11/23 1 45/23 37/23 52/23 32/23 2 0
0 0 1/3 0 4/13 16/39 11/13 17/78 15/26 97/78 7/3 74/39 83/39 73/39 7/3 0
0 0 9/29 0 7/29 10/29 22/29 6/29 15/29 33/29 62/29 55/29 66/29 53/29 63/29 0
0 0 13/44 0 15/44 19/44 91/88 19/88 67/88 91/88 7/4 63/44 45/22 61/44 205/88 0
0 0 8/29 0 8/29 11/29 28/29 6/29 19/29 28/29 47/29 41/29 70/29 37/29 65/29 0
0 0 3/10 0 7/20 17/40 89/80 21/80 13/16 83/80 19/10 3/2 9/5 59/40 173/80 0
0 0 7/25 0 7/25 9/25 1 6/25 17/25 23/25 42/25 37/25 52/25 33/25 47/25 0
0 0 9/26 0 9/26 1/2 31/26 4/13 19/26 31/26 25/13 41/26 43/26 22/13 51/26 0
0 0 7/22 0 7/22 5/11 12/11 3/11 15/22 12/11 39/22 35/22 20/11 18/11 20/11 0
0 0 11/35 0 13/35 16/35 1 19/70 11/14 81/70 15/7 53/35 61/35 53/35 72/35 0
0 0 7/23 0 7/23 9/23 21/23 6/23 16/23 24/23 44/23 34/23 45/23 32/23 42/23 0
0 0 7/18 0 5/12 19/36 7/6 25/72 61/72 95/72 41/18 125/72 65/36 67/36 77/36 0
0 0 5/14 0 5/14 13/28 15/14 9/28 11/14 17/14 59/28 7/4 55/28 51/28 2 0
0 0 13/33 0 15/44 53/132 29/22 5/22 49/66 13/11 287/132 353/264 139/66 167/132 109/44 0
0 0 7/20 0 11/40 7/20 49/40 9/40 53/80 89/80 163/80 7/5 43/16 6/5 197/80 0
0 0 23/57 0 41/114 47/114 79/57 5/19 91/114 137/114 130/57 325/228 71/38 51/38 44/19 0
0 0 11/31 0 9/31 11/31 39/31 8/31 22/31 34/31 64/31 48/31 75/31 39/31 65/31 0
0 0 26/57 0 41/114 47/114 149/114 14/57 83/114 47/38 46/19 311/228 203/114 145/114 13/6 0
0 0 13/32 0 9/32 11/32 37/32 1/4 21/32 9/8 35/16 47/32 9/4 39/32 63/32 0
0 0 25/58 0 11/29 13/29 139/116 35/116 57/58 71/58 50/29 49/29 255/116 103/58 149/58 0
0 0 2/5 0 7/20 17/40 91/80 3/10 37/40 19/16 33/20 17/10 51/20 137/80 203/80 0
0 0 4/9 0 19/45 22/45 59/45 11/30 1 37/30 28/15 151/90 28/15 53/30 103/45 0
0 0 2/5 0 11/30 13/30 6/5 1/3 14/15 7/6 26/15 7/4 133/60 17/10 32/15 0
0 0 6/13 0 17/39 7/13 17/13 16/39 38/39 4/3 24/13 23/13 68/39 155/78 28/13 0
0 0 7/16 0 13/32 1/2 79/64 3/8 15/16 81/64 7/4 117/64 125/64 63/32 33/16 0
0 0 15/29 0 179/522 7/18 355/261 23/87 877/1044 11/9 1043/522 1499/1044 181/87 379/261 647/261 0
0 0 25/54 0 17/54 10/27 139/108 5/18 89/108 65/54 23/12 251/162 95/36 53/36 206/81 0
0 0 37/69 0 155/414 173/414 599/414 7/23 703/828 85/69 436/207 1193/828 41/23 593/414 925/414 0
0 0 6/13 0 1/3 5/13 4/3 4/13 11/13 140/117 77/39 391/234 185/78 58/39 253/117 0
0 0 13/45 0 4/9 28/45 101/90 14/45 16/15 19/18 5/3 5/3 32/15 77/45 227/90 0
0 0 2/7 0 5/14 4/7 15/14 2/7 13/14 27/28 43/28 45/28 5/2 43/28 67/28 0
0 0 15/47 0 21/47 30/47 115/94 17/47 53/47 99/94 88/47 82/47 88/47 87/47 221/94 0
0 0 9/29 0 11/29 17/29 33/29 10/29 1 27/29 48/29 49/29 60/29 49/29 59/29 0
0 0 7/22 0 1/2 17/22 29/22 5/11 25/22 27/22 21/11 37/22 3/2 2 43/22 0
0 0 3/10 0 9/20 7/10 6/5 2/5 21/20 11/10 7/4 33/20 8/5 19/10 9/5 0
0 0 3/14 0 13/28 9/14 29/28 3/8 61/56 65/56 59/28 89/56 45/28 7/4 29/14 0
0 0 4/19 0 8/19 11/19 18/19 7/19 1 20/19 35/19 29/19 33/19 31/19 34/19 0
0 0 6/25 0 3/5 4/5 31/25 27/50 13/10 71/50 11/5 46/25 41/25 11/5 54/25 0
0 0 5/21 0 11/21 5/7 8/7 10/21 25/21 9/7 43/21 38/21 37/21 44/21 2 0
0 0 22/57 0 29/57 37/57 74/57 8/19 155/114 25/19 98/57 77/38 45/19 127/57 331/114 0
